Symbol,Quantity,Filled Qty,Type,Side,Stop Price,Filled Avg Price,Status,Submitted At,Filled At
MS,293,293.0,market,buy,,89.79,filled,2023-08-04 13:48:29.342148+00:00,2023-08-04 13:48:29.508567+00:00
CI,90,90.0,market,buy,,288.12,filled,2023-08-04 13:48:27.976586+00:00,2023-08-04 13:48:28.762986+00:00
GS,73,73.0,market,buy,,357.596712,filled,2023-08-04 13:48:25.602943+00:00,2023-08-04 13:48:26.925947+00:00
WFC,578,578.0,market,buy,,45.329827,filled,2023-08-04 13:48:21.705439+00:00,2023-08-04 13:48:25.124624+00:00
WFC,579,579.0,market,sell,,45.14,filled,2023-08-03 19:55:07.078270+00:00,2023-08-03 19:55:07.805868+00:00
VRTX,72,72.0,market,buy,,347.59,filled,2023-08-03 19:55:06.990479+00:00,2023-08-03 19:55:09.433564+00:00
TMO,47,47.0,market,buy,,548.49,filled,2023-08-03 19:55:06.899650+00:00,2023-08-03 19:55:07.523847+00:00
TJX,305,305.0,market,sell,,86.08,filled,2023-08-03 19:55:06.832721+00:00,2023-08-03 19:55:08.388422+00:00
SPY,132,132.0,market,buy,,449.32,filled,2023-08-03 19:55:06.720359+00:00,2023-08-03 19:55:09.213170+00:00
SCHW,400,400.0,market,sell,,65.96,filled,2023-08-03 19:55:06.630563+00:00,2023-08-03 19:55:07.256362+00:00
PG,167,167.0,market,buy,,156.98,filled,2023-08-03 19:55:06.545937+00:00,2023-08-03 19:55:08.955226+00:00
PFE,369,369.0,market,buy,,34.99,filled,2023-08-03 19:55:06.453766+00:00,2023-08-03 19:55:06.537633+00:00
ORCL,226,226.0,market,buy,,114.6,filled,2023-08-03 19:55:06.372769+00:00,2023-08-03 19:55:06.571787+00:00
NOW,46,46.0,market,sell,,560.27,filled,2023-08-03 19:55:06.293580+00:00,2023-08-03 19:55:07.574628+00:00
MSFT,79,79.0,market,buy,,327.401139,filled,2023-08-03 19:55:06.189242+00:00,2023-08-03 19:55:11.115955+00:00
MS,292,292.0,market,sell,,89.21,filled,2023-08-03 19:55:06.097287+00:00,2023-08-03 19:55:08.815962+00:00
META,41,41.0,market,buy,,313.444878,filled,2023-08-03 19:55:05.991300+00:00,2023-08-03 19:55:08.910394+00:00
LMT,58,58.0,market,sell,,448.55,filled,2023-08-03 19:55:05.899594+00:00,2023-08-03 19:55:07.044218+00:00
KO,422,422.0,market,buy,,61.61,filled,2023-08-03 19:55:05.801846+00:00,2023-08-03 19:55:06.385232+00:00
JPM,168,168.0,market,sell,,156.41,filled,2023-08-03 19:55:05.754405+00:00,2023-08-03 19:55:06.299352+00:00
JNJ,153,153.0,market,buy,,170.749542,filled,2023-08-03 19:55:05.627563+00:00,2023-08-03 19:55:07.025311+00:00
IBM,181,181.0,market,buy,,144.73,filled,2023-08-03 19:55:05.545405+00:00,2023-08-03 19:55:06.016898+00:00
HD,79,79.0,market,sell,,329.746456,filled,2023-08-03 19:55:05.454551+00:00,2023-08-03 19:55:07.664425+00:00
GS,74,74.0,market,sell,,353.516892,filled,2023-08-03 19:55:05.384400+00:00,2023-08-03 19:55:10.211061+00:00
GE,233,233.0,market,sell,,112.48,filled,2023-08-03 19:55:05.276513+00:00,2023-08-03 19:55:09.028724+00:00
ELV,55,55.0,market,sell,,467.203636,filled,2023-08-03 19:55:05.195913+00:00,2023-08-03 19:55:07.388975+00:00
CRM,118,118.0,market,buy,,215.78,filled,2023-08-03 19:55:05.074121+00:00,2023-08-03 19:55:05.881455+00:00
COST,47,47.0,market,sell,,558.143191,filled,2023-08-03 19:55:04.982832+00:00,2023-08-03 19:55:07.051646+00:00
C,564,564.0,market,sell,,46.2,filled,2023-08-03 19:55:04.891314+00:00,2023-08-03 19:55:07.033216+00:00
BAC,838,838.0,market,sell,,31.41,filled,2023-08-03 19:55:04.804213+00:00,2023-08-03 19:55:06.929435+00:00
BA,113,113.0,market,sell,,231.309204,filled,2023-08-03 19:55:04.654872+00:00,2023-08-03 19:55:06.305717+00:00
AXP,156,156.0,market,sell,,166.331154,filled,2023-08-03 19:55:04.574958+00:00,2023-08-03 19:55:07.559239+00:00
AVGO,29,29.0,market,buy,,885.0,filled,2023-08-03 19:55:04.476375+00:00,2023-08-03 19:55:07.746129+00:00
ADP,105,105.0,market,buy,,248.25,filled,2023-08-03 19:55:04.392251+00:00,2023-08-03 19:55:07.382105+00:00
RTX,305,305.0,trailing_stop,sell,84.4145,84.41,filled,2023-08-03 18:39:26.503279+00:00,2023-08-03 18:39:26.918915+00:00
INTU,52,52.0,trailing_stop,buy,498.3244,498.900385,filled,2023-08-03 16:21:07.286077+00:00,2023-08-03 16:21:08.311620+00:00
DHR,101,101.0,trailing_stop,buy,258.3175,258.417327,filled,2023-08-03 15:22:37.057602+00:00,2023-08-03 15:22:39.182539+00:00
NFLX,60,60.0,trailing_stop,buy,435.8004,435.88,filled,2023-08-03 13:55:45.583599+00:00,2023-08-03 13:55:46.166476+00:00
TSLA,102,102.0,trailing_stop,buy,256.37885,256.32,filled,2023-08-03 13:47:34.527606+00:00,2023-08-03 13:47:35.444812+00:00
CVS,342,342.0,trailing_stop,sell,75.5298,75.468421,filled,2023-08-03 13:47:06.682371+00:00,2023-08-03 13:47:08.180814+00:00
ISRG,83,83.0,trailing_stop,buy,310.70165,310.847591,filled,2023-08-03 13:40:53.198594+00:00,2023-08-03 13:40:55.598116+00:00
ABNB,180,180.0,trailing_stop,buy,142.4553515,142.020833,filled,2023-08-03 13:35:38.074637+00:00,2023-08-03 13:35:39.676708+00:00
SPY,132,132.0,market,sell,,447.95,filled,2023-08-03 13:32:19.378141+00:00,2023-08-03 13:32:19.727706+00:00
DHR,101,101.0,market,sell,,256.36,filled,2023-08-03 13:32:18.002767+00:00,2023-08-03 13:32:18.709521+00:00
PFE,369,0.0,trailing_stop,buy,35.4438,,canceled,2023-08-03 13:32:17.885821+00:00,
PFE,369,369.0,market,sell,,35.07,filled,2023-08-03 13:32:16.546272+00:00,2023-08-03 13:32:17.449554+00:00
INTU,52,52.0,market,sell,,494.95,filled,2023-08-03 13:32:15.129964+00:00,2023-08-03 13:32:15.878008+00:00
TSLA,102,102.0,market,sell,,252.992353,filled,2023-08-03 13:32:13.743713+00:00,2023-08-03 13:32:14.584105+00:00
ISRG,83,83.0,market,sell,,308.16759,filled,2023-08-03 13:32:12.328988+00:00,2023-08-03 13:32:13.394118+00:00
NFLX,60,60.0,market,sell,,431.27,filled,2023-08-03 13:32:09.673073+00:00,2023-08-03 13:32:11.650886+00:00
PG,167,0.0,trailing_stop,buy,158.55315,,canceled,2023-08-03 13:32:09.556556+00:00,
PG,167,167.0,market,sell,,157.0,filled,2023-08-03 13:32:08.275077+00:00,2023-08-03 13:32:08.472716+00:00
CRM,118,0.0,trailing_stop,buy,217.82915,,canceled,2023-08-03 13:32:08.149980+00:00,
CRM,118,118.0,market,sell,,216.39,filled,2023-08-03 13:32:06.709518+00:00,2023-08-03 13:32:07.383138+00:00
VRTX,72,0.0,trailing_stop,buy,352.2862,,canceled,2023-08-03 13:32:06.571955+00:00,
VRTX,72,72.0,market,sell,,354.4,filled,2023-08-03 13:32:05.139406+00:00,2023-08-03 13:32:05.799738+00:00
ABNB,180,180.0,market,sell,,141.22,filled,2023-08-03 13:32:03.714587+00:00,2023-08-03 13:32:04.258086+00:00
JNJ,153,0.0,trailing_stop,buy,172.21505,,canceled,2023-08-03 13:32:03.235443+00:00,
JNJ,153,153.0,market,sell,,170.14,filled,2023-08-03 13:32:00.863934+00:00,2023-08-03 13:32:02.203815+00:00
IBM,181,0.0,trailing_stop,buy,145.461274,,canceled,2023-08-03 13:32:00.739014+00:00,
IBM,181,181.0,market,sell,,143.72,filled,2023-08-03 13:31:59.437572+00:00,2023-08-03 13:31:59.589925+00:00
META,41,0.0,trailing_stop,buy,316.5887515,,canceled,2023-08-03 13:31:59.321863+00:00,
META,41,41.0,market,sell,,312.563902,filled,2023-08-03 13:31:55.812681+00:00,2023-08-03 13:31:58.799100+00:00
TMO,47,0.0,trailing_stop,buy,553.48965,,canceled,2023-08-03 13:31:55.689694+00:00,
TMO,47,47.0,market,sell,,547.05,filled,2023-08-03 13:31:53.288961+00:00,2023-08-03 13:31:54.466851+00:00
AVGO,29,0.0,trailing_stop,buy,897.45285,,canceled,2023-08-03 13:31:53.181376+00:00,
AVGO,29,29.0,market,sell,,885.27,filled,2023-08-03 13:31:49.656819+00:00,2023-08-03 13:31:52.166229+00:00
ORCL,226,0.0,trailing_stop,buy,115.9739,,canceled,2023-08-03 13:31:49.546710+00:00,
ORCL,226,226.0,market,sell,,115.51,filled,2023-08-03 13:31:44.771940+00:00,2023-08-03 13:31:48.657238+00:00
ADP,105,0.0,trailing_stop,buy,249.80165,,canceled,2023-08-03 13:31:44.650618+00:00,
ADP,105,105.0,market,sell,,247.4,filled,2023-08-03 13:31:41.136832+00:00,2023-08-03 13:31:44.282521+00:00
KO,422,0.0,trailing_stop,buy,62.447875,,canceled,2023-08-03 13:31:41.020260+00:00,
KO,422,422.0,market,sell,,61.9,filled,2023-08-03 13:31:38.624298+00:00,2023-08-03 13:31:39.844822+00:00
MSFT,79,0.0,trailing_stop,buy,331.28585,,canceled,2023-08-03 13:31:38.506352+00:00,
CI,87,87.0,trailing_stop,sell,285.44315,285.0,filled,2023-08-03 13:31:36.177197+00:00,2023-08-03 13:31:37.149166+00:00
MSFT,79,79.0,market,sell,,327.188608,filled,2023-08-03 13:31:36.068026+00:00,2023-08-03 13:31:37.281761+00:00
HD,79,0.0,trailing_stop,sell,327.1185,,canceled,2023-08-03 13:31:35.959359+00:00,
HD,79,79.0,market,buy,,328.53,filled,2023-08-03 13:31:34.643703+00:00,2023-08-03 13:31:35.112286+00:00
SCHW,400,0.0,trailing_stop,sell,65.2661,,canceled,2023-08-03 13:31:34.531903+00:00,
SCHW,400,400.0,market,buy,,65.2,filled,2023-08-03 13:31:32.160330+00:00,2023-08-03 13:31:33.883233+00:00
RTX,305,305.0,market,buy,,85.677311,filled,2023-08-03 13:31:29.607235+00:00,2023-08-03 13:31:30.960193+00:00
JPM,168,0.0,trailing_stop,sell,154.5662,,canceled,2023-08-03 13:31:29.465580+00:00,
JPM,168,168.0,market,buy,,154.91,filled,2023-08-03 13:31:26.984425+00:00,2023-08-03 13:31:28.488272+00:00
COST,47,0.0,trailing_stop,sell,551.9349,,canceled,2023-08-03 13:31:26.841713+00:00,
COST,47,47.0,market,buy,,555.65,filled,2023-08-03 13:31:22.221674+00:00,2023-08-03 13:31:26.074547+00:00
BA,113,0.0,trailing_stop,sell,230.073345,,canceled,2023-08-03 13:31:22.118186+00:00,
BA,113,113.0,market,buy,,232.74,filled,2023-08-03 13:31:19.739339+00:00,2023-08-03 13:31:21.420425+00:00
NOW,46,0.0,trailing_stop,sell,554.07235,,canceled,2023-08-03 13:31:19.628327+00:00,
NOW,46,46.0,market,buy,,558.8,filled,2023-08-03 13:31:17.282463+00:00,2023-08-03 13:31:19.441110+00:00
TJX,305,0.0,trailing_stop,sell,85.365025,,canceled,2023-08-03 13:31:17.139909+00:00,
TJX,305,305.0,market,buy,,85.55,filled,2023-08-03 13:31:13.621084+00:00,2023-08-03 13:31:16.187056+00:00
BAC,838,0.0,trailing_stop,sell,31.07675,,canceled,2023-08-03 13:31:13.492125+00:00,
BAC,838,838.0,market,buy,,31.019141,filled,2023-08-03 13:31:09.851472+00:00,2023-08-03 13:31:13.188866+00:00
AXP,156,0.0,trailing_stop,sell,164.1601,,canceled,2023-08-03 13:31:09.732814+00:00,
AXP,156,156.0,market,buy,,165.846667,filled,2023-08-03 13:31:04.114053+00:00,2023-08-03 13:31:08.708475+00:00
GE,233,0.0,trailing_stop,sell,111.47245,,canceled,2023-08-03 13:31:03.950360+00:00,
GE,233,233.0,market,buy,,112.080686,filled,2023-08-03 13:31:01.408706+00:00,2023-08-03 13:31:03.551250+00:00
LMT,58,0.0,trailing_stop,sell,443.447,,canceled,2023-08-03 13:31:01.248738+00:00,
LMT,58,58.0,market,buy,,448.54,filled,2023-08-03 13:30:57.746416+00:00,2023-08-03 13:31:00.178239+00:00
C,564,0.0,trailing_stop,sell,45.77295,,canceled,2023-08-03 13:30:57.631179+00:00,
C,564,564.0,market,buy,,46.058175,filled,2023-08-03 13:30:51.971310+00:00,2023-08-03 13:30:56.549920+00:00
CVS,342,342.0,market,buy,,76.55424,filled,2023-08-03 13:30:48.398284+00:00,2023-08-03 13:30:51.093208+00:00
ELV,55,0.0,trailing_stop,sell,463.7183,,canceled,2023-08-03 13:30:48.265529+00:00,
ELV,55,55.0,market,buy,,470.99,filled,2023-08-03 13:30:46.968764+00:00,2023-08-03 13:30:47.756985+00:00
MS,292,0.0,trailing_stop,sell,88.1772,,canceled,2023-08-03 13:30:46.857552+00:00,
MS,292,292.0,market,buy,,88.88,filled,2023-08-03 13:30:45.578254+00:00,2023-08-03 13:30:45.945647+00:00
GS,74,0.0,trailing_stop,sell,349.8817515,,canceled,2023-08-03 13:30:45.377182+00:00,
GS,74,74.0,market,buy,,349.89,filled,2023-08-03 13:30:43.974563+00:00,2023-08-03 13:30:44.486969+00:00
CI,87,87.0,market,buy,,291.487587,filled,2023-08-03 13:30:31.295911+00:00,2023-08-03 13:30:43.360779+00:00
WFC,579,0.0,trailing_stop,sell,44.70915,,canceled,2023-08-03 13:30:31.179976+00:00,
WFC,579,579.0,market,buy,,44.715285,filled,2023-08-03 13:30:01.101055+00:00,2023-08-03 13:30:31.066412+00:00
WFC,573,573.0,market,sell,,45.12,filled,2023-08-02 19:58:29.388139+00:00,2023-08-02 19:58:30.465672+00:00
UNH,51,51.0,market,sell,,505.496666,filled,2023-08-02 19:58:29.268946+00:00,2023-08-02 19:58:31.161217+00:00
SPY,69,69.0,market,buy,,450.58,filled,2023-08-02 19:58:29.184285+00:00,2023-08-02 19:58:31.648496+00:00
SCHW,398,398.0,market,sell,,65.49,filled,2023-08-02 19:58:29.102670+00:00,2023-08-02 19:58:30.131116+00:00
PFE,735,735.0,market,buy,,35.35,filled,2023-08-02 19:58:29.004895+00:00,2023-08-02 19:58:30.490225+00:00
ORCL,222,222.0,market,buy,,115.85,filled,2023-08-02 19:58:28.918436+00:00,2023-08-02 19:58:29.213820+00:00
NFLX,59,59.0,market,buy,,430.234407,filled,2023-08-02 19:58:28.826943+00:00,2023-08-02 19:58:31.769287+00:00
MSFT,77,77.0,market,buy,,328.047144,filled,2023-08-02 19:58:28.749394+00:00,2023-08-02 19:58:32.112987+00:00
MS,288,288.0,market,sell,,89.39,filled,2023-08-02 19:58:28.643412+00:00,2023-08-02 19:58:30.295343+00:00
LMT,58,58.0,market,sell,,448.77,filled,2023-08-02 19:58:28.553190+00:00,2023-08-02 19:58:31.105008+00:00
JPM,166,166.0,market,sell,,155.59,filled,2023-08-02 19:58:28.462399+00:00,2023-08-02 19:58:28.773883+00:00
JNJ,155,155.0,market,buy,,169.96,filled,2023-08-02 19:58:28.374434+00:00,2023-08-02 19:58:28.632330+00:00
ISRG,80,80.0,market,buy,,314.06,filled,2023-08-02 19:58:28.285251+00:00,2023-08-02 19:58:29.008758+00:00
INTU,51,51.0,market,buy,,498.65,filled,2023-08-02 19:58:28.199150+00:00,2023-08-02 19:58:28.583378+00:00
IBM,182,182.0,market,buy,,144.26,filled,2023-08-02 19:58:28.107789+00:00,2023-08-02 19:58:28.725462+00:00
HD,78,78.0,market,sell,,328.746667,filled,2023-08-02 19:58:28.020759+00:00,2023-08-02 19:58:30.074300+00:00
GE,231,231.0,market,sell,,112.04,filled,2023-08-02 19:58:27.931696+00:00,2023-08-02 19:58:28.302443+00:00
CRM,116,116.0,market,buy,,220.72,filled,2023-08-02 19:58:27.841316+00:00,2023-08-02 19:58:28.224428+00:00
COST,47,47.0,market,sell,,553.11,filled,2023-08-02 19:58:27.740855+00:00,2023-08-02 19:58:28.148310+00:00
BDX,94,94.0,market,buy,,276.93,filled,2023-08-02 19:58:27.650615+00:00,2023-08-02 19:58:29.347034+00:00
AXP,154,154.0,market,sell,,166.88974,filled,2023-08-02 19:58:27.556685+00:00,2023-08-02 19:58:29.315119+00:00
AVGO,28,28.0,market,buy,,892.81,filled,2023-08-02 19:58:27.466028+00:00,2023-08-02 19:58:28.393164+00:00
ABT,237,237.0,market,buy,,108.73,filled,2023-08-02 19:58:27.374142+00:00,2023-08-02 19:58:27.567477+00:00
AAPL,133,133.0,market,buy,,192.79391,filled,2023-08-02 19:58:27.278582+00:00,2023-08-02 19:58:28.201807+00:00
TJX,303,303.0,trailing_stop,sell,85.5768,85.56,filled,2023-08-02 19:33:06.490854+00:00,2023-08-02 19:33:06.702433+00:00
ELV,56,56.0,trailing_stop,sell,470.4203385,470.18,filled,2023-08-02 18:56:53.086396+00:00,2023-08-02 18:56:53.354689+00:00
ABNB,175,175.0,trailing_stop,buy,145.33785,145.36,filled,2023-08-02 17:32:32.867360+00:00,2023-08-02 17:32:33.996467+00:00
KO,424,424.0,trailing_stop,buy,62.55445,62.56,filled,2023-08-02 16:11:51.552406+00:00,2023-08-02 16:11:53.374711+00:00
C,556,556.0,trailing_stop,sell,45.974875,45.96,filled,2023-08-02 15:17:26.458324+00:00,2023-08-02 15:17:26.888739+00:00
CI,88,88.0,trailing_stop,sell,298.78005,298.63,filled,2023-08-02 15:14:38.563053+00:00,2023-08-02 15:14:39.644706+00:00
BAC,828,828.0,trailing_stop,sell,30.8108,30.81,filled,2023-08-02 15:06:43.900074+00:00,2023-08-02 15:06:48.624931+00:00
GS,73,73.0,trailing_stop,sell,349.5862515,349.45,filled,2023-08-02 14:56:09.058902+00:00,2023-08-02 14:56:11.135815+00:00
TMO,48,48.0,trailing_stop,buy,550.7796,550.89,filled,2023-08-02 14:53:03.042158+00:00,2023-08-02 14:53:04.026398+00:00
NOW,44,44.0,trailing_stop,sell,574.1171,574.07,filled,2023-08-02 14:44:28.592526+00:00,2023-08-02 14:44:29.006514+00:00
BA,110,110.0,trailing_stop,sell,233.1298,233.102273,filled,2023-08-02 14:11:46.459820+00:00,2023-08-02 14:11:47.986996+00:00
VRTX,75,75.0,trailing_stop,buy,349.398525,350.0,filled,2023-08-02 13:58:18.394630+00:00,2023-08-02 13:58:19.102518+00:00
TSLA,100,100.0,trailing_stop,buy,258.83515,259.097199,filled,2023-08-02 13:57:01.185309+00:00,2023-08-02 13:57:04.604542+00:00
DHR,102,102.0,trailing_stop,buy,257.81,258.012452,filled,2023-08-02 13:43:01.104370+00:00,2023-08-02 13:43:04.549560+00:00
CVS,354,354.0,trailing_stop,sell,74.8206,74.775904,filled,2023-08-02 13:42:56.086775+00:00,2023-08-02 13:42:57.879289+00:00
SPY,69,69.0,market,sell,,452.52,filled,2023-08-02 13:37:11.468072+00:00,2023-08-02 13:37:11.641879+00:00
PFE,735,0.0,trailing_stop,buy,35.804125,,canceled,2023-08-02 13:37:11.361123+00:00,
PFE,735,735.0,market,sell,,35.488585,filled,2023-08-02 13:37:06.993613+00:00,2023-08-02 13:37:11.051547+00:00
DHR,102,102.0,market,sell,,254.06,filled,2023-08-02 13:37:03.622302+00:00,2023-08-02 13:37:05.812152+00:00
TSLA,100,100.0,market,sell,,255.7696,filled,2023-08-02 13:36:59.568218+00:00,2023-08-02 13:37:02.627506+00:00
NFLX,59,0.0,trailing_stop,buy,432.9584,,canceled,2023-08-02 13:36:59.458096+00:00,
NFLX,59,59.0,market,sell,,432.65,filled,2023-08-02 13:36:57.230715+00:00,2023-08-02 13:36:59.004227+00:00
INTU,51,0.0,trailing_stop,buy,500.2123,,canceled,2023-08-02 13:36:57.115895+00:00,
INTU,51,51.0,market,sell,,501.5,filled,2023-08-02 13:36:55.947230+00:00,2023-08-02 13:36:56.986227+00:00
CRM,116,0.0,trailing_stop,buy,222.076925,,canceled,2023-08-02 13:36:55.805147+00:00,
CRM,116,116.0,market,sell,,222.08,filled,2023-08-02 13:36:54.560502+00:00,2023-08-02 13:36:55.509323+00:00
VRTX,75,75.0,market,sell,,349.59,filled,2023-08-02 13:36:53.266268+00:00,2023-08-02 13:36:53.545128+00:00
ABNB,175,175.0,market,sell,,145.6,filled,2023-08-02 13:36:50.908596+00:00,2023-08-02 13:36:52.774771+00:00
ISRG,80,0.0,trailing_stop,buy,318.101,,canceled,2023-08-02 13:36:50.785701+00:00,
ISRG,80,80.0,market,sell,,320.41,filled,2023-08-02 13:36:48.500889+00:00,2023-08-02 13:36:50.644728+00:00
MSFT,77,0.0,trailing_stop,buy,331.2504265,,canceled,2023-08-02 13:36:48.400152+00:00,
MSFT,77,77.0,market,sell,,332.585973,filled,2023-08-02 13:36:45.174928+00:00,2023-08-02 13:36:47.533235+00:00
TMO,48,48.0,market,sell,,542.0,filled,2023-08-02 13:36:41.831556+00:00,2023-08-02 13:36:44.276982+00:00
JNJ,155,0.0,trailing_stop,buy,171.89025,,canceled,2023-08-02 13:36:41.719318+00:00,
JNJ,155,155.0,market,sell,,169.39,filled,2023-08-02 13:36:40.396218+00:00,2023-08-02 13:36:40.884000+00:00
IBM,182,0.0,trailing_stop,buy,144.8643525,,canceled,2023-08-02 13:36:40.287127+00:00,
IBM,182,182.0,market,sell,,142.74011,filled,2023-08-02 13:36:38.057474+00:00,2023-08-02 13:36:39.777586+00:00
ABT,237,0.0,trailing_stop,buy,109.6809,,canceled,2023-08-02 13:36:37.951172+00:00,
ABT,237,237.0,market,sell,,109.38,filled,2023-08-02 13:36:35.694568+00:00,2023-08-02 13:36:36.947920+00:00
KO,424,424.0,market,sell,,61.63,filled,2023-08-02 13:36:34.394688+00:00,2023-08-02 13:36:35.002560+00:00
AVGO,28,0.0,trailing_stop,buy,903.76615,,canceled,2023-08-02 13:36:34.285866+00:00,
AVGO,28,28.0,market,sell,,907.83,filled,2023-08-02 13:36:31.997499+00:00,2023-08-02 13:36:33.960726+00:00
ORCL,222,0.0,trailing_stop,buy,116.0348,,canceled,2023-08-02 13:36:31.882044+00:00,
ORCL,222,222.0,market,sell,,116.84,filled,2023-08-02 13:36:30.710195+00:00,2023-08-02 13:36:31.567672+00:00
AAPL,133,0.0,trailing_stop,buy,194.7284605,,canceled,2023-08-02 13:36:30.587016+00:00,
AAPL,133,133.0,market,sell,,193.976241,filled,2023-08-02 13:36:28.383707+00:00,2023-08-02 13:36:30.072840+00:00
BDX,94,0.0,trailing_stop,buy,279.404125,,canceled,2023-08-02 13:36:28.282368+00:00,
BDX,94,94.0,market,sell,,275.481277,filled,2023-08-02 13:36:23.019821+00:00,2023-08-02 13:36:27.604698+00:00
HD,78,0.0,trailing_stop,sell,327.54205,,canceled,2023-08-02 13:36:22.888030+00:00,
HD,78,78.0,market,buy,,330.93,filled,2023-08-02 13:36:21.612054+00:00,2023-08-02 13:36:22.613858+00:00
UNH,51,0.0,trailing_stop,sell,502.744,,canceled,2023-08-02 13:36:21.510546+00:00,
UNH,51,51.0,market,buy,,508.37,filled,2023-08-02 13:36:20.336985+00:00,2023-08-02 13:36:20.831483+00:00
SCHW,398,0.0,trailing_stop,sell,64.60615,,canceled,2023-08-02 13:36:20.213007+00:00,
SCHW,398,398.0,market,buy,,65.14,filled,2023-08-02 13:36:19.017831+00:00,2023-08-02 13:36:19.376917+00:00
COST,47,0.0,trailing_stop,sell,548.28252,,canceled,2023-08-02 13:36:18.914364+00:00,
COST,47,47.0,market,buy,,555.28,filled,2023-08-02 13:36:17.714635+00:00,2023-08-02 13:36:18.583145+00:00
BA,110,110.0,market,buy,,236.36,filled,2023-08-02 13:36:16.416525+00:00,2023-08-02 13:36:16.809751+00:00
TJX,303,303.0,market,buy,,86.53,filled,2023-08-02 13:36:15.115718+00:00,2023-08-02 13:36:15.965937+00:00
BAC,828,828.0,market,buy,,31.2,filled,2023-08-02 13:36:13.828874+00:00,2023-08-02 13:36:14.318167+00:00
NOW,44,44.0,market,buy,,579.04,filled,2023-08-02 13:36:12.516154+00:00,2023-08-02 13:36:13.442343+00:00
AXP,154,0.0,trailing_stop,sell,165.0663,,canceled,2023-08-02 13:36:12.414807+00:00,
AXP,154,154.0,market,buy,,167.23,filled,2023-08-02 13:36:07.954635+00:00,2023-08-02 13:36:11.313628+00:00
LMT,58,0.0,trailing_stop,sell,446.33305,,canceled,2023-08-02 13:36:07.848847+00:00,
LMT,58,58.0,market,buy,,450.76,filled,2023-08-02 13:36:05.631954+00:00,2023-08-02 13:36:06.934207+00:00
C,556,556.0,market,buy,,46.535755,filled,2023-08-02 13:36:02.678850+00:00,2023-08-02 13:36:04.441283+00:00
CVS,354,354.0,market,buy,,74.200255,filled,2023-08-02 13:35:57.801142+00:00,2023-08-02 13:36:01.047226+00:00
ELV,56,56.0,market,buy,,473.913214,filled,2023-08-02 13:35:56.414906+00:00,2023-08-02 13:35:57.531567+00:00
GE,231,0.0,trailing_stop,sell,111.7975,,canceled,2023-08-02 13:35:56.302955+00:00,
GE,231,231.0,market,buy,,112.98,filled,2023-08-02 13:35:55.114694+00:00,2023-08-02 13:35:56.051742+00:00
MS,288,0.0,trailing_stop,sell,88.7879,,canceled,2023-08-02 13:35:55.011846+00:00,
MS,288,288.0,market,buy,,89.811424,filled,2023-08-02 13:35:52.696643+00:00,2023-08-02 13:35:54.012576+00:00
JPM,166,0.0,trailing_stop,sell,153.35465,,canceled,2023-08-02 13:35:52.524440+00:00,
JPM,166,166.0,market,buy,,154.969036,filled,2023-08-02 13:35:50.297540+00:00,2023-08-02 13:35:51.834667+00:00
GS,73,73.0,market,buy,,353.36,filled,2023-08-02 13:35:48.793541+00:00,2023-08-02 13:35:49.747294+00:00
CI,88,88.0,market,buy,,300.968409,filled,2023-08-02 13:35:44.078467+00:00,2023-08-02 13:35:47.684170+00:00
WFC,573,0.0,trailing_stop,sell,44.49245,,canceled,2023-08-02 13:35:43.943456+00:00,
WFC,573,573.0,market,buy,,44.99,filled,2023-08-02 13:35:42.553653+00:00,2023-08-02 13:35:42.834000+00:00
VRTX,74,74.0,market,buy,,347.81,filled,2023-08-01 19:58:00.454617+00:00,2023-08-01 19:58:04.972338+00:00
UNH,51,51.0,market,sell,,504.59,filled,2023-08-01 19:58:00.360398+00:00,2023-08-01 19:58:02.556000+00:00
TSLA,98,98.0,market,buy,,261.25,filled,2023-08-01 19:58:00.234298+00:00,2023-08-01 19:58:01.343332+00:00
TMO,47,47.0,market,buy,,546.426171,filled,2023-08-01 19:58:00.094618+00:00,2023-08-01 19:58:04.023856+00:00
TJX,303,303.0,market,sell,,86.35,filled,2023-08-01 19:57:59.977920+00:00,2023-08-01 19:58:03.678895+00:00
SPY,32,32.0,market,buy,,456.548438,filled,2023-08-01 19:57:59.870928+00:00,2023-08-01 19:58:02.355757+00:00
SCHW,397,397.0,market,sell,,65.76,filled,2023-08-01 19:57:59.743688+00:00,2023-08-01 19:58:02.336019+00:00
RTX,299,299.0,market,sell,,87.975251,filled,2023-08-01 19:57:59.616169+00:00,2023-08-01 19:58:05.829318+00:00
NOW,45,45.0,market,sell,,590.770445,filled,2023-08-01 19:57:59.487679+00:00,2023-08-01 19:58:01.880016+00:00
MSFT,78,78.0,market,buy,,336.59,filled,2023-08-01 19:57:59.374114+00:00,2023-08-01 19:58:00.200220+00:00
MS,287,287.0,market,sell,,90.934878,filled,2023-08-01 19:57:59.238527+00:00,2023-08-01 19:58:03.985226+00:00
LMT,58,58.0,market,sell,,451.74,filled,2023-08-01 19:57:59.096755+00:00,2023-08-01 19:58:00.166710+00:00
KO,424,424.0,market,buy,,61.76,filled,2023-08-01 19:57:58.981578+00:00,2023-08-01 19:57:59.665788+00:00
JPM,166,166.0,market,sell,,157.25,filled,2023-08-01 19:57:58.839441+00:00,2023-08-01 19:58:01.957898+00:00
ISRG,81,81.0,market,buy,,324.14,filled,2023-08-01 19:57:58.712749+00:00,2023-08-01 19:57:59.164791+00:00
